CustomerKey,FirstPurchase,LastPurchase,PurchaseCount,TotalAmount,AverageAmount,LifecycleDays,Cluster
13035,2012-04-21,2013-12-01,5,2638.0582,527.61164,589,2
13036,2012-04-08,2013-12-04,4,2677.0681999999997,669.2670499999999,605,2
13037,2013-04-28,2013-11-10,2,59.980000000000004,29.990000000000002,196,1
13038,2012-04-11,2013-10-18,3,5581.259599999999,1860.4198666666664,555,0
13040,2013-11-20,2013-11-20,2,59.980000000000004,29.990000000000002,0,1
13041,2013-04-04,2013-06-19,5,153.95,30.79,76,2
13042,2013-05-23,2013-10-22,3,84.47,28.156666666666666,152,1
13043,2013-04-11,2013-09-21,6,175.93,29.32166666666667,163,2
13044,2013-07-24,2013-11-14,2,59.980000000000004,29.990000000000002,113,1
13045,2013-04-10,2013-07-17,3,62.27,20.756666666666668,98,1
13046,2013-03-19,2013-07-02,3,64.97,21.656666666666666,105,1
13047,2013-08-25,2013-09-19,7,241.93,34.56142857142857,25,2
13048,2013-05-28,2013-11-06,7,190.23,27.175714285714285,162,2
13049,2012-04-22,2013-11-04,6,5647.219599999999,941.2032666666665,561,0
13050,2012-04-19,2013-11-06,5,5651.249599999999,1130.2499199999997,566,0
13051,2012-04-11,2013-10-25,8,6831.7396,853.96745,562,0
13075,2012-04-21,2013-10-18,7,6843.9396,977.7056571428571,545,0
13076,2012-04-21,2013-10-16,5,6862.138199999999,1372.4276399999999,543,0
13077,2012-04-22,2013-11-10,6,6766.6282,1127.7713666666666,567,0
13078,2012-04-06,2013-11-14,6,6850.4596,1141.7432666666666,587,0
13079,2012-04-24,2013-11-01,6,6752.1282,1125.3547,556,0
13080,2012-05-05,2013-11-02,9,6844.4082,760.4898,546,0
13081,2012-05-27,2013-11-17,5,6772.1482,1354.4296399999998,539,0
13082,2012-05-07,2013-11-11,8,6906.3896,863.2987,553,0
13089,2012-05-19,2013-11-12,6,6800.4496,1133.4082666666666,542,0
13090,2012-06-22,2013-11-18,6,6812.4182,1135.4030333333333,514,0
13091,2012-06-24,2013-11-01,6,6864.9496,1144.1582666666666,495,0
13103,2012-06-26,2013-11-23,8,6842.598199999999,855.3247749999999,515,0
13104,2012-06-10,2013-11-25,8,6894.4396,861.80495,533,0
13105,2012-06-10,2013-11-01,8,5585.4482,698.181025,509,0
13106,2012-06-16,2013-11-13,7,5697.5196,813.9313714285714,515,0
13107,2012-06-03,2013-11-21,6,5650.8982,941.8163666666666,536,0
13108,2012-06-18,2013-12-14,9,5718.6596,635.4066222222223,544,0
13109,2012-06-18,2013-12-09,7,5682.8982,811.8426,539,0
13110,2012-06-04,2013-12-05,3,5583.9382,1861.3127333333332,549,0
13111,2012-06-29,2013-12-06,8,5707.1996,713.39995,525,0
13112,2012-06-10,2013-12-12,9,5717.888199999999,635.3209111111111,550,0
13113,2012-06-15,2013-11-04,7,6832.4096,976.0585142857143,507,0
13114,2012-05-31,2013-11-23,5,6807.4496,1361.48992,541,0
13115,2012-06-26,2013-11-04,7,6779.4182,968.4883142857143,496,0
13116,2013-03-14,2013-11-19,6,230.25,38.375,250,2
13117,2012-06-02,2013-11-09,6,6831.4182,1138.5697,525,0
13118,2012-06-22,2013-12-23,6,5669.8982,944.9830333333333,549,0
13119,2012-06-11,2013-11-24,6,6829.4496,1138.2416,531,0
13120,2013-02-13,2013-12-26,7,205.39000000000001,29.341428571428573,316,2
13121,2013-04-06,2013-09-06,5,121.25,24.25,153,2
13122,2012-06-12,2013-11-27,7,6871.4296,981.6328000000001,533,0
13123,2012-06-14,2013-10-29,5,6765.4382,1353.08764,502,0
13124,2013-10-30,2013-11-09,3,87.92999999999999,29.31,10,1
13125,2013-05-19,2013-12-20,6,138.54,23.09,215,2
13126,2012-06-07,2013-11-23,7,6815.0782,973.5826,534,0
13127,2013-06-19,2013-10-01,4,86.26,21.565,104,2
13128,2012-06-29,2013-10-30,5,6817.138199999999,1363.4276399999999,488,0
13129,2012-06-18,2013-11-19,5,6823.1482,1364.6296399999999,519,0
13130,2012-06-25,2013-11-19,5,6797.1482,1359.4296399999998,512,0
13131,2012-06-23,2013-11-23,4,6737.1482,1684.28705,518,0
13132,2012-06-08,2013-11-09,9,6880.6182,764.5131333333334,519,0
13133,2012-06-14,2013-10-29,7,6813.1182,973.3026,502,0
13134,2012-06-17,2013-12-08,5,5648.918199999999,1129.7836399999999,539,0
13135,2012-06-08,2013-11-17,5,6773.138199999999,1354.62764,527,0
13136,2013-06-22,2013-10-08,3,62.269999999999996,20.756666666666664,108,1
13137,2013-03-26,2013-06-19,6,177.94,29.656666666666666,85,2
13138,2013-02-02,2013-07-29,3,83.97,27.99,177,1
13139,2012-06-09,2013-11-21,7,6854.4496,979.2070857142857,530,0
13140,2013-07-23,2013-07-23,1,69.99,69.99,0,1
13141,2013-10-15,2013-11-25,7,240.23999999999998,34.32,41,2
13149,2013-04-07,2013-11-28,3,64.97,21.656666666666666,235,1
13150,2013-07-02,2013-08-05,5,89.24000000000001,17.848000000000003,34,2
13155,2013-03-13,2013-12-26,6,226.95,37.824999999999996,288,2
13156,2012-06-18,2013-12-27,4,2663.6896,665.9224,557,2
13157,2013-08-30,2013-08-30,1,24.99,24.99,0,1
13158,2013-02-05,2013-10-21,9,221.91,24.656666666666666,258,2
13159,2013-07-27,2013-12-15,8,208.18,26.0225,141,2
13160,2012-06-24,2013-11-20,5,6839.4596,1367.89192,514,0
13518,2012-06-17,2013-12-13,4,2638.3582,659.58955,544,2
13519,2012-06-26,2012-12-30,2,4492.4482,2246.2241,187,3
13520,2012-06-17,2013-02-26,4,4551.3596,1137.8399,254,3
13521,2012-06-22,2013-02-03,2,4514.7696,2257.3848,226,3
13522,2013-04-24,2013-06-25,2,59.980000000000004,29.990000000000002,62,1
13523,2013-05-23,2013-06-26,4,67.26,16.815,34,2
13524,2012-06-20,2013-04-16,4,4528.7496,1132.1874,300,3
13525,2012-06-06,2013-05-20,6,4607.2296,767.8716,348,0
13526,2012-07-15,2013-06-18,3,4549.7596,1516.5865333333334,338,3
13527,2012-07-08,2013-07-14,4,4529.0382,1132.25955,371,0
13528,2012-07-10,2013-08-19,5,4531.0396,906.2079200000001,405,0
13529,2012-07-16,2013-08-11,5,4614.8596,922.97192,391,0
13613,2013-02-13,2013-07-02,4,105.22,26.305,139,2
13614,2013-04-26,2013-10-16,5,114.21,22.842,173,2
13615,2013-01-29,2013-10-23,5,146.91,29.381999999999998,267,2
13616,2012-07-14,2013-11-07,8,6872.0581999999995,859.0072749999999,481,0
13617,2013-04-18,2013-11-23,4,116.92,29.23,219,2
13618,2012-07-11,2013-11-28,4,6763.1482,1690.78705,505,0
13619,2012-07-20,2013-11-22,8,6808.098199999999,851.0122749999999,490,0
13620,2012-07-06,2013-11-13,7,6848.0682,978.2954571428571,495,0
13621,2013-07-23,2013-09-09,6,167.4,27.900000000000002,48,2
13622,2012-07-02,2013-11-01,7,6841.4296,977.3470857142858,487,0
13623,2013-06-27,2013-12-18,6,99.2,16.533333333333335,174,2
13624,2013-02-22,2013-12-17,3,114.97,38.32333333333333,298,1
13625,2012-07-21,2013-10-29,6,6962.138199999999,1160.3563666666666,465,0
13626,2012-07-13,2013-11-13,9,6909.088199999999,767.6764666666666,488,0
13627,2013-03-17,2013-11-20,6,214.25,35.708333333333336,248,2
13628,2013-04-01,2013-09-26,6,191.25,31.875,178,2
13629,2012-07-21,2013-11-19,7,6889.1082,984.1583142857143,486,0
13630,2012-07-01,2013-12-02,8,6824.729600000001,853.0912000000001,519,0
13631,2012-07-01,2013-12-21,8,6817.1182,852.139775,538,0
13632,2012-07-22,2013-12-17,5,6838.4596,1367.69192,513,0
13633,2012-07-25,2013-12-11,6,6803.138199999999,1133.8563666666666,504,0
13634,2013-09-03,2013-12-24,7,234.93,33.56142857142857,112,2
13635,2013-02-01,2013-12-26,7,215.74,30.82,328,2
13636,2012-07-14,2013-11-29,5,6831.7596,1366.35192,503,0
13637,2012-07-25,2013-12-22,6,6777.1282,1129.5213666666666,515,0
13638,2012-07-14,2013-12-08,7,6832.1182,976.0168857142856,512,0
13639,2013-02-14,2013-06-21,5,188.96,37.792,127,2
13640,2013-03-15,2013-11-06,5,71.25,14.25,236,2
13641,2013-03-17,2013-06-07,6,144.74,24.123333333333335,82,2
13642,2013-05-09,2013-05-15,3,79.97,26.656666666666666,6,3
13643,2012-07-07,2013-12-02,6,6799.4496,1133.2416,513,0
13644,2012-07-16,2013-12-23,5,6864.4596,1372.89192,525,0
13645,2012-07-19,2013-12-16,8,6817.1182,852.139775,515,0
13646,2012-07-22,2013-12-05,8,6843.5982,855.449775,501,0
13647,2012-07-01,2013-12-21,5,6793.1482,1358.6296399999999,538,0
13648,2012-07-29,2013-12-22,5,6765.4382,1353.08764,511,0
13649,2012-07-20,2013-12-15,7,6812.1282,973.1611714285715,513,0
13650,2012-07-11,2013-12-28,5,6768.138199999999,1353.62764,535,0
13651,2012-07-06,2013-12-20,7,6812.1182,973.1597428571429,532,0
13668,2013-02-06,2013-12-07,5,114.21,22.842,304,2
13669,2013-04-20,2013-05-24,3,102.42999999999999,34.14333333333333,34,3
13670,2013-02-22,2013-12-02,5,178.45,35.69,283,2
13952,2013-09-05,2013-10-01,4,82.26,20.565,26,2
13953,2012-07-13,2013-12-19,6,6840.7496,1140.1249333333333,524,0
13954,2013-07-09,2013-10-04,4,128.45999999999998,32.114999999999995,87,2
13955,2012-07-07,2013-12-15,8,6888.4396,861.05495,526,0
13956,2013-08-11,2013-10-21,4,82.26,20.565,71,2
13957,2012-07-18,2013-12-21,5,5645.2396,1129.04792,521,0
13958,2012-07-02,2013-12-03,5,6838.638199999999,1367.7276399999998,519,0
13959,2012-07-04,2013-12-10,8,6858.4182,857.302275,524,0
13960,2012-07-12,2013-12-23,7,6871.7396,981.6770857142857,529,0
13961,2013-10-01,2013-10-01,1,49.99,49.99,0,1
13962,2013-02-20,2013-02-20,4,40.22,10.055,0,3
13963,2013-05-01,2013-05-01,2,74.48,37.24,0,3
13964,2012-07-08,2013-12-17,5,6806.4496,1361.28992,527,0
13965,2012-07-27,2013-12-20,9,6872.3896,763.5988444444445,511,0
13966,2012-07-12,2013-12-26,8,6842.1182,855.264775,532,0
13967,2012-07-07,2013-12-28,8,5721.9082,715.238525,539,0
13968,2012-07-19,2013-12-22,9,5181.6996,575.7444,521,0
13969,2013-09-20,2013-12-11,3,77.27,25.756666666666664,82,1
13970,2012-07-09,2013-12-10,5,6843.138199999999,1368.62764,519,0
13971,2012-07-27,2013-12-24,6,6772.1282,1128.6880333333334,515,0
13972,2013-10-11,2013-12-25,3,77.27,25.756666666666664,75,1
13973,2012-07-17,2013-12-09,7,5185.6796,740.8113714285715,510,0
13974,2012-07-18,2013-12-01,7,5237.7296,748.2470857142856,501,0
13975,2012-08-23,2013-12-18,5,5138.7182,1027.7436400000001,482,0
13981,2013-05-05,2013-07-20,5,124.21000000000001,24.842000000000002,76,2
13982,2013-03-14,2013-11-05,2,59.980000000000004,29.990000000000002,236,1
13983,2013-03-08,2013-07-26,8,180.41000000000003,22.551250000000003,140,2
13994,2012-08-11,2013-09-10,4,4528.7496,1132.1874,395,0
13995,2013-05-15,2013-11-17,3,64.97,21.656666666666666,186,1
13996,2013-05-15,2013-06-30,4,66.26,16.565,46,2
13997,2012-08-07,2013-12-25,5,4586.3496000000005,917.2699200000001,505,0
13998,2013-02-04,2013-10-22,6,245.25,40.875,260,2
14007,2012-08-11,2013-01-08,2,3772.4096,1886.2048,150,3
14008,2013-02-12,2013-07-25,3,63.97,21.323333333333334,163,1
14009,2013-10-14,2013-11-04,3,63.97,21.323333333333334,21,1
14010,2012-08-12,2013-02-27,4,3861.3896,965.3474,199,3
14011,2012-08-06,2013-02-13,4,3831.8896,957.9724,191,3
14012,2012-08-25,2013-12-06,7,5249.9182,749.9883142857143,468,0
14013,2013-05-06,2013-12-12,5,138.45,27.689999999999998,220,2
14014,2013-05-20,2013-11-02,3,62.27,20.756666666666668,166,1
14015,2013-06-04,2013-10-23,2,59.980000000000004,29.990000000000002,141,1
14016,2013-07-23,2013-09-05,5,121.06,24.212,44,2
14018,2013-10-05,2013-10-25,4,63.87,15.9675,20,2
14019,2013-07-29,2013-07-29,1,24.99,24.99,0,1
14020,2012-08-27,2013-12-10,5,6831.7596,1366.35192,470,0
14030,2012-08-24,2013-12-10,5,6905.4696,1381.09392,473,0
14031,2012-08-18,2013-12-10,8,6964.4182,870.552275,479,0
14032,2012-08-04,2013-12-18,8,6859.4296,857.4287,501,0
14033,2012-08-17,2013-12-15,5,6809.9596,1361.99192,485,0
14034,2013-07-23,2013-12-09,5,104.24000000000001,20.848000000000003,139,2
14038,2012-08-10,2013-12-17,6,6819.1182,1136.5197,494,0
14039,2012-08-14,2013-12-05,6,6808.1282,1134.6880333333334,478,0
14045,2012-08-10,2013-12-25,5,6804.128199999999,1360.8256399999998,502,0
14046,2012-08-08,2013-08-16,5,5645.2396,1129.04792,373,0
14047,2012-07-31,2013-08-13,5,5643.5396,1128.70792,378,0
14048,2012-08-17,2013-12-08,5,5123.7396,1024.74792,478,0
14049,2012-07-31,2013-12-20,9,5290.6795999999995,587.8532888888889,507,0
14050,2012-08-08,2013-08-04,5,5650.2396,1130.04792,361,0
14051,2012-08-08,2013-08-12,6,5606.9082,934.4847,369,0
14052,2013-01-30,2013-06-05,4,86.26,21.565,126,3
14053,2013-02-06,2013-02-08,4,86.26,21.565,2,3
14054,2013-11-29,2013-12-15,4,210.77,52.6925,16,2
14055,2012-08-09,2013-12-28,6,5177.3982,862.8996999999999,506,0
14056,2013-05-09,2013-07-14,2,49.48,24.74,66,1
14057,2013-09-04,2013-09-04,3,64.97,21.656666666666666,0,1
14058,2012-08-06,2013-08-03,7,5652.5196,807.5028,362,0
14059,2013-03-17,2013-07-04,5,106.75,21.35,109,2
14060,2013-03-13,2013-10-24,3,99.47,33.156666666666666,225,1
14061,2013-02-27,2013-03-30,4,82.26,20.565,31,3
14062,2012-08-19,2013-08-16,5,5647.918199999999,1129.5836399999998,362,0
14063,2012-08-16,2013-08-02,5,5676.249599999999,1135.2499199999997,351,0
14064,2012-08-27,2013-08-19,8,5694.2096,711.7762,357,0
14065,2012-08-06,2013-08-10,4,5608.5496,1402.1374,369,0
14066,2012-08-21,2013-08-09,8,3612.1882,451.523525,353,0
14067,2013-04-11,2013-08-16,4,114.96000000000001,28.740000000000002,127,2
14068,2013-05-02,2013-08-19,3,77.27,25.756666666666664,109,1
14069,2013-08-27,2013-12-24,6,173.94,28.99,119,2
14070,2012-08-17,2013-08-12,4,5618.928199999999,1404.7320499999998,360,0
14071,2012-08-13,2013-07-31,5,5617.9182,1123.58364,352,0
14072,2013-07-23,2013-08-18,2,74.98,37.49,26,1
14073,2013-02-13,2013-10-21,7,156.84,22.405714285714286,250,2
14074,2013-05-12,2013-05-27,3,59.879999999999995,19.959999999999997,15,3
14086,2013-10-22,2013-10-22,3,31.27,10.423333333333334,0,1
14087,2013-02-08,2013-07-08,5,341.96999999999997,68.39399999999999,150,2
14099,2013-03-17,2013-09-14,5,200.26,40.052,181,2
14100,2013-06-12,2013-12-06,5,226.26,45.251999999999995,177,2
14101,2012-08-27,2013-08-13,7,3679.8982,525.6997428571428,351,0
14102,2012-08-16,2013-08-01,6,3667.2296,611.2049333333333,350,0
14103,2012-08-03,2013-09-08,7,3612.2196000000004,516.0313714285714,401,0
14123,2013-03-21,2013-07-15,3,61.58,20.526666666666667,116,1
14124,2013-04-28,2013-11-14,2,57.59,28.795,200,1
14125,2012-08-20,2013-02-13,2,3772.4096,1886.2048,177,3
14126,2013-02-27,2013-11-28,6,135.55,22.59166666666667,274,2
14127,2012-08-12,2013-03-11,4,3809.5681999999997,952.3920499999999,211,3
14128,2012-08-13,2013-03-05,5,3836.3796,767.27592,204,3
14129,2012-08-01,2013-04-15,2,3750.0882,1875.0441,257,3
14130,2012-08-03,2013-04-28,5,3814.0582,762.81164,268,3
14131,2012-08-08,2013-03-30,3,3807.3996,1269.1332,234,3
14132,2012-08-16,2013-05-09,3,3804.0782,1268.0260666666666,266,3
14133,2012-08-11,2013-05-05,4,3764.0681999999997,941.0170499999999,267,3
14134,2012-08-01,2013-05-03,4,3835.0681999999997,958.7670499999999,275,3
14209,2013-02-21,2013-11-10,4,193.97,48.4925,262,2
14210,2012-08-12,2013-08-28,5,5621.2396,1124.24792,381,0
14211,2012-08-07,2013-08-05,7,5662.8982,808.9854571428571,363,0
14212,2013-05-11,2013-06-08,4,82.25999999999999,20.564999999999998,28,3
14213,2013-05-06,2013-11-11,4,86.26,21.565,189,2
14214,2012-08-14,2013-08-04,7,5759.868199999999,822.8383142857141,355,0
14215,2012-08-14,2013-07-31,8,5665.888199999999,708.2360249999999,351,0
14216,2012-08-07,2013-08-03,5,5653.918199999999,1130.7836399999999,361,0
14217,2013-03-09,2013-07-04,5,139.45,27.889999999999997,117,2
14218,2012-08-17,2013-08-18,9,5651.878199999999,627.9864666666666,366,0
14219,2012-08-15,2013-08-27,8,5744.219599999999,718.0274499999999,377,0
14220,2012-08-11,2013-08-20,9,5696.1896,632.9099555555555,374,0
14221,2013-03-07,2013-08-28,4,82.26,20.565,174,2
14222,2013-08-18,2013-12-14,4,82.25999999999999,20.564999999999998,118,2
14223,2013-06-04,2013-06-17,5,155.94,31.188,13,2
14224,2012-09-08,2013-08-02,5,5621.218199999999,1124.24364,328,0
14225,2012-08-31,2013-08-26,5,5603.918199999999,1120.7836399999999,360,0
14226,2012-09-01,2013-09-06,6,5656.2396,942.7066,370,0
14227,2013-02-26,2013-12-12,4,114.96000000000001,28.740000000000002,289,2
14228,2013-04-29,2013-04-29,1,49.99,49.99,0,3
14229,2013-05-17,2013-11-06,2,74.98,37.49,173,1
14230,2012-09-05,2013-09-26,7,5661.8982,808.8426,386,0
14231,2013-02-08,2013-07-25,3,83.97,27.99,167,1
14232,2013-03-30,2013-05-12,3,77.27,25.756666666666664,43,3
14233,2013-07-03,2013-07-26,3,78.97,26.323333333333334,23,1
14234,2012-08-29,2013-09-22,6,5687.719599999999,947.9532666666665,389,0
14235,2012-09-23,2013-10-14,8,5682.1996,710.27495,386,0
14236,2012-09-21,2013-10-26,7,5710.2296,815.7470857142856,400,0
14237,2013-04-07,2013-08-11,5,90.25,18.05,126,2
14238,2012-09-13,2013-10-20,7,5642.8982,806.1283142857143,402,0
14259,2012-09-16,2013-09-14,4,3630.9282,907.73205,363,2
14260,2012-09-05,2013-09-01,6,3716.2296,619.3716000000001,361,0
14261,2012-09-09,2013-11-16,5,5653.918199999999,1130.7836399999999,433,0
14262,2012-09-03,2013-12-07,6,5652.5396,942.0899333333333,460,0
14263,2012-09-01,2013-12-11,5,5647.928199999999,1129.5856399999998,466,0
14264,2012-09-15,2013-09-03,7,5217.7296,745.3899428571428,353,0
14275,2012-09-19,2013-09-26,6,5158.3682,859.7280333333333,372,0
14276,2012-09-07,2013-08-29,11,5259.3582,478.1234727272727,356,0
14277,2012-09-21,2013-09-06,5,5196.7396,1039.34792,350,0
14278,2013-07-19,2013-08-24,5,177.46,35.492000000000004,36,2
14279,2012-09-06,2013-09-24,7,5137.7082,733.9583142857143,383,0
14286,2012-09-26,2013-09-03,7,5234.3982,747.7711714285714,342,0
14287,2012-09-09,2013-08-29,4,5141.428199999999,1285.3570499999998,354,0
14299,2012-09-07,2013-09-05,3,5108.759599999999,1702.9198666666664,363,0
14300,2012-09-14,2013-09-28,8,5322.7296,665.3412,379,0
14301,2012-09-01,2013-09-21,4,5142.7496,1285.6874,385,0
14302,2012-08-28,2013-09-10,5,5140.7296,1028.14592,378,0
14303,2012-09-19,2013-09-20,5,3636.9082,727.38164,366,0
14304,2012-09-26,2013-10-21,4,3595.9282,898.98205,390,2
14305,2012-09-19,2013-10-05,7,3652.1982,521.7425999999999,381,0
14306,2012-09-04,2013-10-01,6,3653.2296,608.8716000000001,392,0
14307,2013-02-19,2013-07-15,5,196.26,39.251999999999995,146,2
14308,2012-09-14,2013-09-06,7,5140.3982,734.3426,357,0
14309,2013-02-25,2013-11-04,3,99.47,33.156666666666666,252,1
14310,2012-09-17,2013-09-15,9,5200.6596,577.8510666666666,363,0
14311,2013-03-06,2013-08-11,5,138.45,27.689999999999998,158,2
14312,2013-02-18,2013-08-04,4,191.27,47.8175,167,2
14313,2013-08-09,2013-11-21,7,222.44,31.777142857142856,104,2
14314,2013-06-20,2013-08-09,5,122.95,24.59,50,2
14315,2013-04-22,2013-10-05,5,109.71,21.942,166,2
14316,2012-08-30,2013-10-25,10,3797.3682,379.73681999999997,421,0
14317,2013-02-05,2013-11-08,4,81.26,20.315,276,2
14318,2013-03-11,2013-08-25,5,138.45000000000002,27.690000000000005,167,2
14319,2013-07-01,2013-12-05,5,138.45,27.689999999999998,157,2
14320,2013-07-18,2013-09-18,6,261.95,43.65833333333333,62,2
14321,2013-11-14,2013-11-14,2,27.279999999999998,13.639999999999999,0,1
14322,2012-08-31,2013-09-09,3,5111.4382,1703.8127333333332,374,0
14323,2012-09-13,2013-09-24,7,5222.0196,746.0028,376,0
14324,2012-09-04,2013-09-16,4,5121.4282,1280.35705,377,0
14325,2012-09-24,2013-10-18,7,5152.6982,736.0997428571428,389,0
14326,2012-09-04,2013-10-13,8,5207.6996,650.96245,404,0
14344,2013-04-19,2013-12-22,5,126.95,25.39,247,2
14345,2012-08-30,2013-12-17,5,3639.9182,727.98364,474,0
14346,2012-09-26,2013-12-01,3,3583.2596000000003,1194.4198666666668,431,1
14347,2012-09-22,2013-07-16,4,2900.3896,725.0974,297,3
14348,2012-09-04,2013-07-23,5,2989.3796,597.8759200000001,322,2
14516,2013-02-21,2013-07-13,2,78.98,39.49,142,1
14517,2013-07-10,2013-10-20,3,82.97,27.656666666666666,102,1
14518,2013-02-17,2013-08-01,5,126.95,25.39,165,2
14521,2013-07-18,2013-11-13,4,117.96000000000001,29.490000000000002,118,2
14522,2013-05-14,2013-09-24,5,126.95,25.39,133,2
14523,2012-09-16,2013-06-03,3,3807.3996,1269.1332,260,3
14557,2013-01-29,2013-01-29,3,63.97,21.323333333333334,0,3
14665,2013-06-22,2013-07-13,4,81.26,20.315,21,2
14666,2012-09-10,2013-10-10,6,5199.9182,866.6530333333334,395,0
14667,2012-09-24,2013-10-19,7,5295.4082,756.4868857142857,390,0
14668,2012-09-04,2013-10-26,7,5216.6896,745.2413714285714,417,0
14669,2013-09-06,2013-11-30,5,90.25,18.05,85,2
14670,2012-09-08,2013-07-04,4,2919.8896,729.9724,299,3
14671,2012-09-25,2013-08-10,6,2934.3696,489.0616,319,2
14672,2012-09-26,2013-11-15,8,5237.7196,654.71495,415,0
14673,2012-09-09,2013-11-28,4,5117.7496,1279.4374,445,0
14674,2013-08-30,2013-11-17,4,142.47,35.6175,79,2
14675,2013-06-07,2013-06-07,3,187.98,62.66,0,3
14676,2012-09-14,2013-11-13,5,5188.4082,1037.68164,425,0
14677,2013-05-11,2013-12-26,4,81.26,20.315,229,2
14678,2013-02-19,2013-02-19,1,49.99,49.99,0,3
14679,2013-12-25,2013-12-25,3,37.97,12.656666666666666,0,1
14680,2013-11-28,2013-11-28,1,49.99,49.99,0,1
14681,2012-08-29,2013-11-05,6,5178.3982,863.0663666666666,433,0
14682,2013-05-17,2013-12-06,5,138.45,27.689999999999998,203,2
14683,2013-03-01,2013-09-27,5,98.95,19.79,210,2
14684,2013-10-16,2013-12-18,5,38.55,7.709999999999999,63,2
14685,2013-08-01,2013-10-22,6,146.74,24.456666666666667,82,2
14686,2013-04-13,2013-11-09,5,203.46,40.692,210,2
14853,2013-08-17,2013-12-02,3,37.97,12.656666666666666,107,1
14854,2013-07-29,2013-08-23,4,72.96,18.24,25,2
14855,2012-09-08,2013-06-09,3,3759.0782,1253.0260666666666,274,3
14857,2013-02-20,2013-05-25,3,87.97,29.323333333333334,94,3
14858,2013-03-03,2013-11-02,4,196.97,49.2425,244,2
14859,2013-02-13,2013-02-13,3,31.27,10.423333333333334,0,3
14860,2013-04-18,2013-06-24,4,67.26,16.815,67,2
15014,2012-09-08,2013-06-12,6,3860.8696,643.4782666666666,277,0
15015,2012-10-03,2013-06-04,3,3804.0782,1268.0260666666666,244,3
15018,2013-02-11,2013-02-25,4,112.46000000000001,28.115000000000002,14,3
15019,2013-03-12,2013-08-25,4,72.96000000000001,18.240000000000002,166,2
15020,2013-07-23,2013-11-19,4,40.26,10.065,119,2
15021,2013-03-20,2013-11-21,2,38.98,19.49,246,1
15022,2012-10-02,2013-09-06,3,2999.9096,999.9698666666667,339,1
15024,2013-04-09,2013-10-31,4,78.96,19.74,205,2
15025,2013-08-07,2013-08-30,6,128.94,21.49,23,2
15026,2013-04-19,2013-08-11,2,29.979999999999997,14.989999999999998,114,1
15027,2012-10-06,2013-09-14,4,2853.5681999999997,713.3920499999999,343,2
15028,2012-10-22,2013-06-26,3,3826.3996,1275.4665333333335,247,3
15029,2012-10-05,2013-06-10,3,3826.3996,1275.4665333333335,248,3
15030,2012-10-24,2013-07-16,4,3786.3896,946.5974,265,3
